transaction_id,customer_id,product_id,transaction_date,due_date,quantity,gross_amount,discount,net_amount,settled_date,status,late_settlement
T104427,10058,504,02/12/2024,04/12/2024,2,158.06,7.9,150.16,02/12/2024,Settled,FALSE
T104428,10240,516,02/12/2024,04/12/2024,2,159.66,0,159.66,22/12/2024,Settled,TRUE
T104429,10236,502,03/12/2024,05/12/2024,1,12.49,0,12.49,03/12/2024,Settled,FALSE
T104430,10031,509,03/12/2024,05/12/2024,2,294.36,0,294.36,23/12/2024,Settled,TRUE
T104431,10328,520,03/12/2024,05/12/2024,2,304.92,60.98,243.94,04/12/2024,Settled,FALSE
T104432,10153,508,03/12/2024,05/12/2024,1,189.86,0,189.86,13/12/2024,Settled,TRUE
T104433,10219,513,03/12/2024,05/12/2024,1,148.84,7.44,141.4,04/12/2024,Settled,FALSE
T104434,10297,507,03/12/2024,05/12/2024,1,187.31,0,187.31,08/12/2024,Settled,TRUE
T104435,10138,520,03/12/2024,05/12/2024,1,152.46,7.62,144.84,03/12/2024,Settled,FALSE
T104436,10410,511,03/12/2024,05/12/2024,1,110.44,0,110.44,04/12/2024,Settled,FALSE
T104437,10149,515,03/12/2024,05/12/2024,3,562.68,28.13,534.55,03/12/2024,Settled,FALSE
T104438,10461,513,03/12/2024,05/12/2024,1,148.84,0,148.84,13/12/2024,Settled,TRUE
T104439,10172,515,03/12/2024,05/12/2024,1,187.56,37.51,150.05,13/12/2024,Settled,TRUE
T104440,10272,508,03/12/2024,05/12/2024,1,189.86,18.99,170.87,05/12/2024,Settled,FALSE
T104441,10150,503,03/12/2024,05/12/2024,1,103.95,0,103.95,17/01/2025,In Arrears,TRUE
T104442,10001,516,03/12/2024,05/12/2024,1,79.83,3.99,75.84,02/01/2025,Settled,TRUE
T104443,10108,512,04/12/2024,06/12/2024,1,183.58,0,183.58,18/01/2025,In Arrears,TRUE
T104444,10063,502,04/12/2024,06/12/2024,1,12.49,0,12.49,03/01/2025,Settled,TRUE
T104445,10276,509,04/12/2024,06/12/2024,2,294.36,14.72,279.64,06/12/2024,Settled,FALSE
T104446,10158,504,04/12/2024,06/12/2024,1,79.03,3.95,75.08,06/12/2024,Settled,FALSE
T104447,10191,520,04/12/2024,06/12/2024,1,152.46,0,152.46,04/12/2024,Settled,FALSE
T104448,10011,501,04/12/2024,06/12/2024,1,190.32,0,190.32,14/12/2024,Settled,TRUE
T104449,10257,505,04/12/2024,06/12/2024,1,155.08,7.75,147.33,09/12/2024,Settled,TRUE
T104450,10112,502,04/12/2024,06/12/2024,1,12.49,1.25,11.24,18/01/2025,In Arrears,TRUE
T104451,10388,513,04/12/2024,06/12/2024,1,148.84,0,148.84,09/12/2024,Settled,TRUE
T104452,10176,516,04/12/2024,06/12/2024,1,79.83,3.99,75.84,14/12/2024,Settled,TRUE
T104453,10161,513,04/12/2024,06/12/2024,1,148.84,0,148.84,18/01/2025,In Arrears,TRUE
T104454,10396,514,04/12/2024,06/12/2024,2,302.52,0,302.52,24/12/2024,Settled,TRUE
T104455,10255,503,04/12/2024,06/12/2024,1,103.95,0,103.95,06/12/2024,Settled,FALSE
T104456,10059,504,05/12/2024,07/12/2024,1,79.03,0,79.03,05/12/2024,Settled,FALSE
T104457,10324,516,05/12/2024,07/12/2024,1,79.83,0,79.83,06/12/2024,Settled,FALSE
T104458,10201,516,05/12/2024,07/12/2024,1,79.83,0,79.83,05/12/2024,Settled,FALSE
T104459,10242,512,05/12/2024,07/12/2024,1,183.58,18.36,165.22,05/12/2024,Settled,FALSE
T104460,10358,518,05/12/2024,07/12/2024,1,152.22,0,152.22,05/12/2024,Settled,FALSE
T104461,10284,513,05/12/2024,07/12/2024,1,148.84,7.44,141.4,07/12/2024,Settled,FALSE
T104462,10297,516,05/12/2024,07/12/2024,2,159.66,0,159.66,07/12/2024,Settled,FALSE
T104463,10378,515,05/12/2024,07/12/2024,1,187.56,0,187.56,10/12/2024,Settled,TRUE
T104464,10207,504,05/12/2024,07/12/2024,1,79.03,0,79.03,03/02/2025,In Arrears,TRUE
T104465,10380,520,05/12/2024,07/12/2024,2,304.92,30.49,274.43,15/12/2024,Settled,TRUE
T104466,10056,509,05/12/2024,07/12/2024,2,294.36,0,294.36,07/12/2024,Settled,FALSE
T104467,10335,514,05/12/2024,07/12/2024,1,151.26,0,151.26,07/12/2024,Settled,FALSE
T104468,10340,514,05/12/2024,07/12/2024,1,151.26,15.13,136.13,05/12/2024,Settled,FALSE
T104469,10480,508,06/12/2024,08/12/2024,1,189.86,0,189.86,20/01/2025,In Arrears,TRUE
T104470,10196,502,06/12/2024,08/12/2024,3,37.47,0,37.47,07/12/2024,Settled,FALSE
T104471,10316,512,06/12/2024,08/12/2024,1,183.58,0,183.58,07/12/2024,Settled,FALSE
T104472,10267,511,06/12/2024,08/12/2024,1,110.44,0,110.44,11/12/2024,Settled,TRUE
T104473,10158,509,06/12/2024,08/12/2024,2,294.36,14.72,279.64,06/12/2024,Settled,FALSE
T104474,10138,515,06/12/2024,08/12/2024,1,187.56,18.76,168.8,08/12/2024,Settled,FALSE
T104475,10006,514,06/12/2024,08/12/2024,1,151.26,15.13,136.13,08/12/2024,Settled,FALSE
T104476,10346,506,06/12/2024,08/12/2024,1,121.16,0,121.16,08/12/2024,Settled,FALSE
T104477,10474,518,06/12/2024,08/12/2024,1,152.22,15.22,137,26/12/2024,Settled,TRUE
T104478,10372,520,06/12/2024,08/12/2024,1,152.46,0,152.46,11/12/2024,Settled,TRUE
T104479,10005,517,06/12/2024,08/12/2024,1,166.76,8.34,158.42,06/12/2024,Settled,FALSE
T104480,10266,503,06/12/2024,08/12/2024,1,103.95,0,103.95,08/12/2024,Settled,FALSE
T104481,10397,501,06/12/2024,08/12/2024,1,190.32,38.06,152.26,07/12/2024,Settled,FALSE
T104482,10345,514,06/12/2024,08/12/2024,1,151.26,0,151.26,11/12/2024,Settled,TRUE
T104483,10079,509,07/12/2024,09/12/2024,1,147.18,0,147.18,07/12/2024,Settled,FALSE
T104484,10114,518,07/12/2024,09/12/2024,1,152.22,0,152.22,06/01/2025,Settled,TRUE
T104485,10447,518,07/12/2024,09/12/2024,1,152.22,7.61,144.61,09/12/2024,Settled,FALSE
T104486,10056,516,07/12/2024,09/12/2024,1,79.83,7.98,71.85,07/12/2024,Settled,FALSE
T104487,10176,511,07/12/2024,09/12/2024,1,110.44,0,110.44,09/12/2024,Settled,FALSE
T104488,10275,519,07/12/2024,09/12/2024,1,81.9,4.1,77.8,06/01/2025,Settled,TRUE
T104489,10059,513,07/12/2024,09/12/2024,1,148.84,0,148.84,17/12/2024,Settled,TRUE
T104490,10029,514,07/12/2024,09/12/2024,1,151.26,15.13,136.13,17/12/2024,Settled,TRUE
T104491,10315,505,07/12/2024,09/12/2024,1,155.08,0,155.08,09/12/2024,Settled,FALSE
T104492,10357,517,07/12/2024,09/12/2024,1,166.76,0,166.76,09/12/2024,Settled,FALSE
T104493,10205,515,07/12/2024,09/12/2024,1,187.56,37.51,150.05,27/12/2024,Settled,TRUE
T104494,10290,506,08/12/2024,10/12/2024,1,121.16,0,121.16,10/12/2024,Settled,FALSE
T104495,10086,514,08/12/2024,10/12/2024,1,151.26,0,151.26,09/12/2024,Settled,FALSE
T104496,10283,513,08/12/2024,10/12/2024,1,148.84,7.44,141.4,28/12/2024,Settled,TRUE
T104497,10326,512,08/12/2024,10/12/2024,1,183.58,0,183.58,09/12/2024,Settled,FALSE
T104498,10128,509,08/12/2024,10/12/2024,1,147.18,0,147.18,10/12/2024,Settled,FALSE
T104499,10498,518,08/12/2024,10/12/2024,2,304.44,0,304.44,10/12/2024,Settled,FALSE
T104500,10473,509,08/12/2024,10/12/2024,1,147.18,0,147.18,07/01/2025,Settled,TRUE
T104501,10074,516,08/12/2024,10/12/2024,2,159.66,7.98,151.68,06/02/2025,In Arrears,TRUE
T104502,10438,518,08/12/2024,10/12/2024,1,152.22,0,152.22,22/01/2025,In Arrears,TRUE
T104503,10090,504,08/12/2024,10/12/2024,1,79.03,3.95,75.08,28/12/2024,Settled,TRUE
T104504,10192,506,08/12/2024,10/12/2024,1,121.16,0,121.16,10/12/2024,Settled,FALSE
T104505,10368,517,08/12/2024,10/12/2024,1,166.76,0,166.76,08/12/2024,Settled,FALSE
T104506,10108,507,08/12/2024,10/12/2024,1,187.31,18.73,168.58,10/12/2024,Settled,FALSE
T104507,10463,518,08/12/2024,10/12/2024,2,304.44,30.44,274,13/12/2024,Settled,TRUE
T104508,10102,507,08/12/2024,10/12/2024,1,187.31,0,187.31,18/12/2024,Settled,TRUE
T104509,10309,506,09/12/2024,11/12/2024,1,121.16,0,121.16,11/12/2024,Settled,FALSE
T104510,10184,519,09/12/2024,11/12/2024,1,81.9,8.19,73.71,19/12/2024,Settled,TRUE
T104511,10033,502,09/12/2024,11/12/2024,1,12.49,0.62,11.87,14/12/2024,Settled,TRUE
T104512,10266,504,09/12/2024,11/12/2024,1,79.03,0,79.03,19/12/2024,Settled,TRUE
T104513,10013,510,09/12/2024,11/12/2024,2,199.06,9.95,189.11,09/12/2024,Settled,FALSE
T104514,10057,511,09/12/2024,11/12/2024,1,110.44,0,110.44,09/12/2024,Settled,FALSE
T104515,10079,508,09/12/2024,11/12/2024,3,569.58,28.48,541.1,10/12/2024,Settled,FALSE
T104516,10143,503,09/12/2024,11/12/2024,1,103.95,0,103.95,19/12/2024,Settled,TRUE
T104517,10059,502,09/12/2024,11/12/2024,1,12.49,0.62,11.87,09/12/2024,Settled,FALSE
T104518,10208,502,09/12/2024,11/12/2024,1,12.49,0,12.49,09/12/2024,Settled,FALSE
T104519,10468,519,09/12/2024,11/12/2024,1,81.9,0,81.9,09/12/2024,Settled,FALSE
T104520,10027,504,09/12/2024,11/12/2024,2,158.06,0,158.06,19/12/2024,Settled,TRUE
T104521,10432,508,10/12/2024,12/12/2024,2,379.72,0,379.72,11/12/2024,Settled,FALSE
T104522,10480,518,10/12/2024,12/12/2024,1,152.22,15.22,137,15/12/2024,Settled,TRUE
T104523,10274,517,10/12/2024,12/12/2024,1,166.76,8.34,158.42,12/12/2024,Settled,FALSE
T104524,10303,504,10/12/2024,12/12/2024,1,79.03,7.9,71.13,11/12/2024,Settled,FALSE
T104525,10351,508,10/12/2024,12/12/2024,1,189.86,37.97,151.89,15/12/2024,Settled,TRUE
T104526,10162,518,10/12/2024,12/12/2024,1,152.22,15.22,137,10/12/2024,Settled,FALSE
T104527,10367,511,10/12/2024,12/12/2024,1,110.44,22.09,88.35,24/01/2025,In Arrears,TRUE
T104528,10467,504,10/12/2024,12/12/2024,1,79.03,0,79.03,30/12/2024,Settled,TRUE
T104529,10192,509,10/12/2024,12/12/2024,1,147.18,0,147.18,12/12/2024,Settled,FALSE
T104530,10091,519,10/12/2024,12/12/2024,1,81.9,0,81.9,10/12/2024,Settled,FALSE
T104531,10459,513,10/12/2024,12/12/2024,1,148.84,29.77,119.07,20/12/2024,Settled,TRUE
T104532,10248,502,10/12/2024,12/12/2024,1,12.49,0,12.49,10/12/2024,Settled,FALSE
T104533,10276,501,10/12/2024,12/12/2024,2,380.64,0,380.64,11/12/2024,Settled,FALSE
T104534,10091,504,10/12/2024,12/12/2024,1,79.03,15.81,63.22,10/12/2024,Settled,FALSE
T104535,10202,514,10/12/2024,12/12/2024,1,151.26,0,151.26,15/12/2024,Settled,TRUE
T104536,10384,509,10/12/2024,12/12/2024,1,147.18,0,147.18,30/12/2024,Settled,TRUE
T104537,10435,505,11/12/2024,13/12/2024,1,155.08,7.75,147.33,21/12/2024,Settled,TRUE
T104538,10287,506,11/12/2024,13/12/2024,1,121.16,0,121.16,21/12/2024,Settled,TRUE
T104539,10366,507,11/12/2024,13/12/2024,1,187.31,18.73,168.58,11/12/2024,Settled,FALSE
T104540,10295,510,11/12/2024,13/12/2024,1,99.53,0,99.53,13/12/2024,Settled,FALSE
T104541,10183,511,11/12/2024,13/12/2024,1,110.44,0,110.44,25/01/2025,In Arrears,TRUE
T104542,10263,502,11/12/2024,13/12/2024,2,24.98,1.25,23.73,25/01/2025,In Arrears,TRUE
T104543,10336,519,11/12/2024,13/12/2024,1,81.9,0,81.9,21/12/2024,Settled,TRUE
T104544,10253,520,11/12/2024,13/12/2024,1,152.46,30.49,121.97,13/12/2024,Settled,FALSE
T104545,10176,520,11/12/2024,13/12/2024,1,152.46,0,152.46,09/02/2025,In Arrears,TRUE
T104546,10362,517,12/12/2024,14/12/2024,1,166.76,0,166.76,14/12/2024,Settled,FALSE
T104547,10212,520,12/12/2024,14/12/2024,1,152.46,0,152.46,14/12/2024,Settled,FALSE
T104548,10316,516,12/12/2024,14/12/2024,1,79.83,0,79.83,12/12/2024,Settled,FALSE
T104549,10122,504,12/12/2024,14/12/2024,1,79.03,0,79.03,12/12/2024,Settled,FALSE
T104550,10458,508,12/12/2024,14/12/2024,1,189.86,0,189.86,01/01/2025,Settled,TRUE
T104551,10258,516,12/12/2024,14/12/2024,1,79.83,7.98,71.85,12/12/2024,Settled,FALSE
T104552,10469,506,12/12/2024,14/12/2024,1,121.16,12.12,109.04,22/12/2024,Settled,TRUE
T104553,10341,508,12/12/2024,14/12/2024,1,189.86,0,189.86,12/12/2024,Settled,FALSE
T104554,10177,520,12/12/2024,14/12/2024,1,152.46,15.25,137.21,11/01/2025,Settled,TRUE
T104555,10472,516,12/12/2024,14/12/2024,1,79.83,0,79.83,13/12/2024,Settled,FALSE
T104556,10266,502,12/12/2024,14/12/2024,1,12.49,0,12.49,13/12/2024,Settled,FALSE
T104557,10067,510,12/12/2024,14/12/2024,1,99.53,9.95,89.58,01/01/2025,Settled,TRUE
T104558,10112,504,12/12/2024,14/12/2024,1,79.03,0,79.03,12/12/2024,Settled,FALSE
T104559,10465,509,13/12/2024,15/12/2024,1,147.18,0,147.18,23/12/2024,Settled,TRUE
T104560,10425,513,13/12/2024,15/12/2024,1,148.84,7.44,141.4,18/12/2024,Settled,TRUE
T104561,10246,510,13/12/2024,15/12/2024,1,99.53,4.98,94.55,14/12/2024,Settled,FALSE
T104562,10494,508,13/12/2024,15/12/2024,1,189.86,18.99,170.87,18/12/2024,Settled,TRUE
T104563,10397,509,13/12/2024,15/12/2024,1,147.18,0,147.18,15/12/2024,Settled,FALSE
T104564,10493,517,13/12/2024,15/12/2024,1,166.76,0,166.76,18/12/2024,Settled,TRUE
T104565,10221,520,13/12/2024,15/12/2024,2,304.92,30.49,274.43,13/12/2024,Settled,FALSE
T104566,10149,503,13/12/2024,15/12/2024,1,103.95,0,103.95,27/01/2025,In Arrears,TRUE
T104567,10013,514,13/12/2024,15/12/2024,1,151.26,7.56,143.7,23/12/2024,Settled,TRUE
T104568,10297,517,13/12/2024,15/12/2024,1,166.76,8.34,158.42,11/02/2025,In Arrears,TRUE
T104569,10409,506,13/12/2024,15/12/2024,1,121.16,0,121.16,12/01/2025,Settled,TRUE
T104570,10263,505,13/12/2024,15/12/2024,1,155.08,0,155.08,13/12/2024,Settled,FALSE
T104571,10090,503,13/12/2024,15/12/2024,1,103.95,5.2,98.75,12/01/2025,Settled,TRUE
T104572,10321,504,13/12/2024,15/12/2024,1,79.03,3.95,75.08,23/12/2024,Settled,TRUE
T104573,10292,518,13/12/2024,15/12/2024,1,152.22,0,152.22,14/12/2024,Settled,FALSE
T104574,10264,515,13/12/2024,15/12/2024,2,375.12,0,375.12,14/12/2024,Settled,FALSE
T104575,10494,503,13/12/2024,15/12/2024,1,103.95,0,103.95,14/12/2024,Settled,FALSE
T104576,10090,510,13/12/2024,15/12/2024,1,99.53,4.98,94.55,14/12/2024,Settled,FALSE
T104577,10052,502,13/12/2024,15/12/2024,1,12.49,0,12.49,02/01/2025,Settled,TRUE
T104578,10403,511,13/12/2024,15/12/2024,1,110.44,0,110.44,15/12/2024,Settled,FALSE
T104579,10258,509,14/12/2024,16/12/2024,1,147.18,7.36,139.82,28/01/2025,In Arrears,TRUE
T104580,10192,507,14/12/2024,16/12/2024,1,187.31,0,187.31,28/01/2025,In Arrears,TRUE
T104581,10430,519,14/12/2024,16/12/2024,1,81.9,0,81.9,24/12/2024,Settled,TRUE
T104582,10444,501,14/12/2024,16/12/2024,1,190.32,0,190.32,12/02/2025,In Arrears,TRUE
T104583,10429,508,14/12/2024,16/12/2024,1,189.86,9.49,180.37,19/12/2024,Settled,TRUE
T104584,10174,503,14/12/2024,16/12/2024,1,103.95,20.79,83.16,14/12/2024,Settled,FALSE
T104585,10211,506,14/12/2024,16/12/2024,1,121.16,6.06,115.1,03/01/2025,Settled,TRUE
T104586,10474,513,14/12/2024,16/12/2024,1,148.84,0,148.84,12/02/2025,In Arrears,TRUE
T104587,10386,508,14/12/2024,16/12/2024,3,569.58,28.48,541.1,13/01/2025,Settled,TRUE
T104588,10248,517,14/12/2024,16/12/2024,1,166.76,8.34,158.42,03/01/2025,Settled,TRUE
T104589,10044,503,15/12/2024,17/12/2024,1,103.95,5.2,98.75,14/01/2025,Settled,TRUE
T104590,10185,512,15/12/2024,17/12/2024,2,367.16,18.36,348.8,15/12/2024,Settled,FALSE
T104591,10490,509,15/12/2024,17/12/2024,1,147.18,7.36,139.82,20/12/2024,Settled,TRUE
T104592,10445,506,15/12/2024,17/12/2024,1,121.16,12.12,109.04,15/12/2024,Settled,FALSE
T104593,10243,520,15/12/2024,17/12/2024,1,152.46,15.25,137.21,15/12/2024,Settled,FALSE
T104594,10067,506,15/12/2024,17/12/2024,2,242.32,0,242.32,04/01/2025,Settled,TRUE
T104595,10282,510,15/12/2024,17/12/2024,1,99.53,9.95,89.58,15/12/2024,Settled,FALSE
T104596,10037,519,15/12/2024,17/12/2024,1,81.9,8.19,73.71,04/01/2025,Settled,TRUE
T104597,10346,518,15/12/2024,17/12/2024,2,304.44,0,304.44,17/12/2024,Settled,FALSE
T104598,10239,505,16/12/2024,18/12/2024,2,310.16,15.51,294.65,30/01/2025,In Arrears,TRUE
T104599,10237,508,16/12/2024,18/12/2024,1,189.86,0,189.86,16/12/2024,Settled,FALSE
T104600,10405,505,16/12/2024,18/12/2024,2,310.16,0,310.16,15/01/2025,Settled,TRUE
T104601,10374,517,16/12/2024,18/12/2024,1,166.76,0,166.76,16/12/2024,Settled,FALSE
T104602,10425,520,16/12/2024,18/12/2024,1,152.46,0,152.46,21/12/2024,Settled,TRUE
T104603,10169,516,16/12/2024,18/12/2024,2,159.66,0,159.66,16/12/2024,Settled,FALSE
T104604,10020,508,16/12/2024,18/12/2024,2,379.72,75.94,303.78,15/01/2025,Settled,TRUE
T104605,10106,513,16/12/2024,18/12/2024,1,148.84,0,148.84,16/12/2024,Settled,FALSE
T104606,10308,517,16/12/2024,18/12/2024,1,166.76,0,166.76,16/12/2024,Settled,FALSE
T104607,10470,501,16/12/2024,18/12/2024,1,190.32,0,190.32,21/12/2024,Settled,TRUE
T104608,10184,503,16/12/2024,18/12/2024,1,103.95,0,103.95,26/12/2024,Settled,TRUE
T104609,10438,515,16/12/2024,18/12/2024,1,187.56,37.51,150.05,21/12/2024,Settled,TRUE
T104610,10314,515,16/12/2024,18/12/2024,1,187.56,0,187.56,16/12/2024,Settled,FALSE
T104611,10342,504,16/12/2024,18/12/2024,1,79.03,3.95,75.08,30/01/2025,In Arrears,TRUE
T104612,10253,506,16/12/2024,18/12/2024,1,121.16,0,121.16,21/12/2024,Settled,TRUE
T104613,10250,508,16/12/2024,18/12/2024,3,569.58,56.96,512.62,18/12/2024,Settled,FALSE
T104614,10007,512,16/12/2024,18/12/2024,2,367.16,0,367.16,17/12/2024,Settled,FALSE
T104615,10008,518,17/12/2024,19/12/2024,1,152.22,0,152.22,06/01/2025,Settled,TRUE
T104616,10076,520,17/12/2024,19/12/2024,1,152.46,0,152.46,27/12/2024,Settled,TRUE
T104617,10464,502,17/12/2024,19/12/2024,1,12.49,1.25,11.24,27/12/2024,Settled,TRUE
T104618,10194,510,17/12/2024,19/12/2024,1,99.53,9.95,89.58,27/12/2024,Settled,TRUE
T104619,10107,512,17/12/2024,19/12/2024,1,183.58,0,183.58,22/12/2024,Settled,TRUE
T104620,10376,511,17/12/2024,19/12/2024,2,220.88,11.04,209.84,17/12/2024,Settled,FALSE
T104621,10442,517,17/12/2024,19/12/2024,1,166.76,8.34,158.42,22/12/2024,Settled,TRUE
T104622,10184,517,17/12/2024,19/12/2024,1,166.76,16.68,150.08,17/12/2024,Settled,FALSE
T104623,10475,509,17/12/2024,19/12/2024,1,147.18,0,147.18,06/01/2025,Settled,TRUE
T104624,10311,511,17/12/2024,19/12/2024,1,110.44,5.52,104.92,19/12/2024,Settled,FALSE
T104625,10081,514,17/12/2024,19/12/2024,1,151.26,0,151.26,17/12/2024,Settled,FALSE
T104626,10069,505,18/12/2024,20/12/2024,1,155.08,0,155.08,20/12/2024,Settled,FALSE
T104627,10406,519,18/12/2024,20/12/2024,3,245.7,0,245.7,20/12/2024,Settled,FALSE
T104628,10156,509,18/12/2024,20/12/2024,2,294.36,0,294.36,20/12/2024,Settled,FALSE
T104629,10160,512,18/12/2024,20/12/2024,1,183.58,0,183.58,18/12/2024,Settled,FALSE
T104630,10206,502,18/12/2024,20/12/2024,1,12.49,0,12.49,23/12/2024,Settled,TRUE
T104631,10499,514,18/12/2024,20/12/2024,1,151.26,0,151.26,20/12/2024,Settled,FALSE
T104632,10288,514,18/12/2024,20/12/2024,2,302.52,0,302.52,28/12/2024,Settled,TRUE
T104633,10404,510,18/12/2024,20/12/2024,1,99.53,4.98,94.55,18/12/2024,Settled,FALSE
T104634,10226,511,18/12/2024,20/12/2024,2,220.88,0,220.88,07/01/2025,Settled,TRUE
T104635,10052,503,18/12/2024,20/12/2024,1,103.95,5.2,98.75,18/12/2024,Settled,FALSE
T104636,10411,503,18/12/2024,20/12/2024,1,103.95,10.4,93.55,18/12/2024,Settled,FALSE
T104637,10094,503,18/12/2024,20/12/2024,1,103.95,5.2,98.75,17/01/2025,Settled,TRUE
T104638,10486,514,18/12/2024,20/12/2024,1,151.26,15.13,136.13,01/02/2025,In Arrears,TRUE
T104639,10213,514,18/12/2024,20/12/2024,1,151.26,0,151.26,19/12/2024,Settled,FALSE
T104640,10231,508,18/12/2024,20/12/2024,1,189.86,0,189.86,07/01/2025,Settled,TRUE
T104641,10347,520,18/12/2024,20/12/2024,1,152.46,7.62,144.84,20/12/2024,Settled,FALSE
T104642,10417,508,19/12/2024,21/12/2024,1,189.86,0,189.86,08/01/2025,Settled,TRUE
T104643,10327,506,19/12/2024,21/12/2024,1,121.16,0,121.16,08/01/2025,Settled,TRUE
T104644,10307,518,19/12/2024,21/12/2024,1,152.22,0,152.22,19/12/2024,Settled,FALSE
T104645,10415,512,19/12/2024,21/12/2024,1,183.58,0,183.58,24/12/2024,Settled,TRUE
T104646,10245,517,19/12/2024,21/12/2024,1,166.76,16.68,150.08,02/02/2025,In Arrears,TRUE
T104647,10152,512,19/12/2024,21/12/2024,1,183.58,9.18,174.4,24/12/2024,Settled,TRUE
T104648,10113,508,19/12/2024,21/12/2024,1,189.86,18.99,170.87,21/12/2024,Settled,FALSE
T104649,10086,518,19/12/2024,21/12/2024,2,304.44,0,304.44,19/12/2024,Settled,FALSE
T104650,10212,517,19/12/2024,21/12/2024,2,333.52,0,333.52,21/12/2024,Settled,FALSE
T104651,10321,509,19/12/2024,21/12/2024,1,147.18,0,147.18,24/12/2024,Settled,TRUE
T104652,10201,512,19/12/2024,21/12/2024,1,183.58,36.72,146.86,18/01/2025,Settled,TRUE
T104653,10313,503,19/12/2024,21/12/2024,2,207.9,0,207.9,18/01/2025,Settled,TRUE
T104654,10108,501,19/12/2024,21/12/2024,1,190.32,0,190.32,20/12/2024,Settled,FALSE
T104655,10418,513,20/12/2024,22/12/2024,1,148.84,7.44,141.4,21/12/2024,Settled,FALSE
T104656,10080,505,20/12/2024,22/12/2024,1,155.08,0,155.08,20/12/2024,Settled,FALSE
T104657,10101,504,20/12/2024,22/12/2024,1,79.03,0,79.03,22/12/2024,Settled,FALSE
T104658,10099,515,20/12/2024,22/12/2024,2,375.12,18.76,356.36,18/02/2025,In Arrears,TRUE
T104659,10393,516,20/12/2024,22/12/2024,1,79.83,0,79.83,20/12/2024,Settled,FALSE
T104660,10474,519,20/12/2024,22/12/2024,1,81.9,4.1,77.8,03/02/2025,In Arrears,TRUE
T104661,10397,520,20/12/2024,22/12/2024,1,152.46,0,152.46,21/12/2024,Settled,FALSE
T104662,10220,515,20/12/2024,22/12/2024,2,375.12,37.51,337.61,22/12/2024,Settled,FALSE
T104663,10481,514,20/12/2024,22/12/2024,1,151.26,7.56,143.7,22/12/2024,Settled,FALSE
T104664,10328,510,20/12/2024,22/12/2024,1,99.53,0,99.53,09/01/2025,Settled,TRUE
T104665,10498,520,20/12/2024,22/12/2024,2,304.92,0,304.92,25/12/2024,Settled,TRUE
T104666,10425,512,20/12/2024,22/12/2024,1,183.58,9.18,174.4,20/12/2024,Settled,FALSE
T104667,10047,504,20/12/2024,22/12/2024,1,79.03,0,79.03,25/12/2024,Settled,TRUE
T104668,10054,519,20/12/2024,22/12/2024,1,81.9,0,81.9,22/12/2024,Settled,FALSE
T104669,10315,511,21/12/2024,23/12/2024,2,220.88,11.04,209.84,23/12/2024,Settled,FALSE
T104670,10028,514,21/12/2024,23/12/2024,3,453.78,0,453.78,21/12/2024,Settled,FALSE
T104671,10160,518,21/12/2024,23/12/2024,1,152.22,0,152.22,23/12/2024,Settled,FALSE
T104672,10380,512,21/12/2024,23/12/2024,1,183.58,36.72,146.86,26/12/2024,Settled,TRUE
T104673,10417,504,21/12/2024,23/12/2024,1,79.03,7.9,71.13,22/12/2024,Settled,FALSE
T104674,10483,502,21/12/2024,23/12/2024,1,12.49,0,12.49,26/12/2024,Settled,TRUE
T104675,10460,510,21/12/2024,23/12/2024,2,199.06,19.91,179.15,23/12/2024,Settled,FALSE
T104676,10086,520,21/12/2024,23/12/2024,2,304.92,15.25,289.67,21/12/2024,Settled,FALSE
T104677,10384,512,21/12/2024,23/12/2024,1,183.58,0,183.58,31/12/2024,Settled,TRUE
T104678,10454,504,21/12/2024,23/12/2024,1,79.03,7.9,71.13,19/02/2025,In Arrears,TRUE
T104679,10276,508,21/12/2024,23/12/2024,1,189.86,18.99,170.87,31/12/2024,Settled,TRUE
T104680,10071,516,21/12/2024,23/12/2024,1,79.83,0,79.83,22/12/2024,Settled,FALSE
T104681,10271,511,22/12/2024,24/12/2024,1,110.44,11.04,99.4,23/12/2024,Settled,FALSE
T104682,10359,508,22/12/2024,24/12/2024,1,189.86,0,189.86,23/12/2024,Settled,FALSE
T104683,10329,514,22/12/2024,24/12/2024,1,151.26,0,151.26,23/12/2024,Settled,FALSE
T104684,10054,519,22/12/2024,24/12/2024,3,245.7,49.14,196.56,24/12/2024,Settled,FALSE
T104685,10006,502,22/12/2024,24/12/2024,1,12.49,1.25,11.24,22/12/2024,Settled,FALSE
T104686,10189,514,22/12/2024,24/12/2024,1,151.26,7.56,143.7,20/02/2025,In Arrears,TRUE
T104687,10067,514,22/12/2024,24/12/2024,1,151.26,0,151.26,23/12/2024,Settled,FALSE
T104688,10364,513,22/12/2024,24/12/2024,1,148.84,14.88,133.96,22/12/2024,Settled,FALSE
T104689,10384,511,22/12/2024,24/12/2024,1,110.44,0,110.44,24/12/2024,Settled,FALSE
T104690,10323,507,22/12/2024,24/12/2024,1,187.31,0,187.31,22/12/2024,Settled,FALSE
T104691,10275,504,22/12/2024,24/12/2024,2,158.06,0,158.06,23/12/2024,Settled,FALSE
T104692,10397,516,22/12/2024,24/12/2024,1,79.83,0,79.83,27/12/2024,Settled,TRUE
T104693,10463,502,22/12/2024,24/12/2024,1,12.49,0,12.49,27/12/2024,Settled,TRUE
T104694,10100,506,22/12/2024,24/12/2024,1,121.16,0,121.16,01/01/2025,Settled,TRUE
